Customer_ID,Transaction_Date,Amount,Merchant_Category,Merchant_ID,Card_Type,Transaction_Type,Country,Is_International,Is_Chip,Is_Pin_Used,Distance_From_Home,Hour_of_Day,Device_Type,Fraud_Flag
27690,2025-09-06 09:06:33,43.04,Online Services,9372,Credit,ATM,Germany,0,1,0,2.59,9,Terminal,0
64354,2024-07-01 19:35:06,190.13,Clothing,6522,Credit,Online,Singapore,0,0,1,4.92,19,Mobile,0
49458,2025-09-17 07:30:23,33.82,Travel,8425,Debit,ATM,Australia,0,1,0,4.21,7,Mobile,0
91144,2025-08-06 16:00:01,141.96,Groceries,5886,Debit,POS,Canada,0,1,0,0.72,16,Terminal,0
19115,2025-04-19 09:49:49,57.25,Health,2636,Credit,Online,India,0,0,0,3.82,9,Terminal,0
91241,2025-05-13 03:37:55,44.45,Food,2903,Gold,POS,Singapore,0,0,0,0.65,3,Web,0
12038,2025-03-29 05:38:34,118.23,Utilities,2755,Credit,POS,France,0,0,0,1.24,5,Mobile,0
82706,2025-08-05 16:12:36,69.58,Fuel,6982,Debit,POS,India,0,0,0,12.12,16,Terminal,0
18758,2025-09-24 02:38:20,52.62,Health,7933,Credit,Online,Germany,0,1,0,1.6,2,Web,0
11846,2024-12-28 03:39:08,39.22,Health,5167,Debit,Online,Canada,0,0,0,1.2,3,Terminal,0
49815,2024-02-25 23:58:11,143.1,Online Services,8779,Debit,POS,France,0,0,0,3.59,23,Mobile,0
45827,2024-05-07 19:34:06,72.63,Electronics,2015,Gold,Online,Canada,0,0,0,7.79,19,Web,0
27539,2025-07-22 22:29:02,232.68,Online Services,2603,Debit,ATM,USA,0,1,0,0.49,22,Web,0
63765,2025-02-28 06:33:44,102.15,Clothing,4340,Gold,POS,Germany,1,0,0,1.5,6,Mobile,0
18638,2024-07-27 04:42:49,138.05,Groceries,7480,Credit,POS,Germany,0,0,0,0.18,4,Terminal,0
92202,2025-05-28 13:25:14,170.92,Utilities,7311,Credit,POS,UK,0,1,0,4.78,13,Mobile,0
31049,2025-09-02 20:33:28,92.33,Utilities,8195,Credit,Online,Singapore,0,0,0,2.43,20,Mobile,0
44142,2024-06-20 17:13:26,38.49,Electronics,2343,Credit,ATM,UK,0,0,0,7.18,17,Mobile,0
68852,2024-12-24 05:51:06,86.58,Utilities,8097,Gold,POS,Germany,0,0,1,5.27,5,Terminal,0
95425,2025-05-01 09:56:23,206.12,Online Services,3919,Platinum,Online,Australia,0,0,0,2.57,9,Terminal,0
76731,2025-05-20 10:53:34,61.64,Entertainment,4221,Debit,ATM,USA,0,0,0,15.57,10,Terminal,0
85617,2024-02-24 02:43:51,10.48,Travel,3069,Gold,Online,Canada,0,1,1,6.39,2,Terminal,0
54837,2025-07-09 07:17:11,89.77,Travel,1906,Platinum,Online,Germany,0,0,0,1.92,7,Mobile,0
41332,2025-01-07 05:33:41,55.72,Online Services,1912,Platinum,Online,Singapore,0,1,0,1.65,5,Web,0
23961,2025-02-25 19:55:47,97.57,Health,1822,Platinum,Online,India,0,0,0,18.45,19,Terminal,0
94491,2025-03-14 05:41:56,52.39,Online Services,4745,Gold,Online,France,0,0,0,5.23,5,Terminal,0
60436,2024-11-16 18:08:02,454.32,Entertainment,9112,Gold,ATM,USA,0,0,0,2.37,18,Web,0
55817,2025-08-25 19:46:36,147.88,Health,8047,Debit,Online,Singapore,0,1,0,6.85,19,Mobile,0
36649,2024-12-21 12:36:16,254.35,Utilities,5706,Gold,POS,UK,0,0,0,0.27,12,Mobile,0
12037,2024-06-24 19:16:28,193.23,Food,2369,Debit,POS,Germany,0,0,0,5.33,19,Terminal,0
94050,2024-06-01 12:15:24,162.03,Clothing,6480,Gold,Online,USA,0,0,0,9.27,12,Web,0
85632,2024-05-11 21:38:44,96.72,Health,9578,Credit,Online,Australia,0,0,0,0.19,21,Web,1
16435,2024-10-16 00:42:16,129.15,Online Services,3998,Platinum,ATM,Singapore,0,0,0,2.04,0,Mobile,0
48084,2025-03-04 03:39:21,67.88,Food,8486,Credit,POS,Singapore,0,1,0,4.1,3,Web,0
11329,2025-04-02 18:39:14,128.58,Entertainment,6886,Debit,POS,India,1,0,0,1.2,18,Mobile,0
51227,2024-05-25 11:13:09,93.4,Groceries,5396,Gold,ATM,Germany,1,1,0,1.57,11,Terminal,0
49925,2024-12-24 10:18:50,58.18,Electronics,6502,Gold,POS,Germany,0,0,0,2.27,10,Web,0
97851,2024-03-01 04:44:17,25.31,Entertainment,5654,Debit,POS,USA,1,0,0,7.65,4,Terminal,0
73175,2024-11-15 15:06:23,56.64,Food,6179,Gold,ATM,USA,1,0,0,3.72,15,Mobile,0
65204,2024-11-11 03:32:52,206.52,Groceries,4375,Platinum,Online,France,0,1,0,3.3,3,Terminal,0
44901,2025-06-01 00:52:39,435.2,Fuel,8950,Platinum,ATM,Canada,0,0,0,8.85,0,Mobile,0
68243,2025-04-15 04:44:24,143.9,Clothing,9524,Debit,Online,Singapore,0,0,1,3.72,4,Web,0
60095,2024-07-20 13:38:13,78.13,Groceries,6534,Credit,Online,Canada,1,1,0,11.54,13,Mobile,0
39181,2024-05-16 07:31:03,118.2,Food,6134,Credit,POS,Canada,0,0,0,0.35,7,Terminal,0
16662,2024-07-20 04:42:02,21.56,Entertainment,7728,Credit,POS,Germany,1,0,0,3.08,4,Web,0
44187,2024-03-07 23:59:59,120.16,Utilities,6238,Gold,POS,USA,0,0,0,14.15,23,Mobile,0
62884,2025-02-22 08:55:50,134.01,Groceries,1684,Platinum,Online,USA,0,1,0,4.8,8,Mobile,0
25478,2024-01-11 18:27:14,88.05,Online Services,4100,Platinum,Online,UK,0,0,0,4.29,18,Mobile,0
70197,2024-01-19 02:09:53,38.51,Electronics,9643,Debit,Online,USA,1,0,1,2.28,2,Terminal,0
98417,2025-03-06 11:14:43,118.86,Utilities,5149,Credit,POS,Canada,1,0,1,0.43,11,Terminal,0
15089,2024-01-20 07:33:32,46.06,Fuel,7263,Debit,POS,Australia,0,0,0,1.39,7,Terminal,0
83454,2025-05-14 21:19:17,131.81,Fuel,7479,Debit,POS,Germany,0,1,0,0.84,21,Mobile,0
28558,2024-04-09 06:20:04,213.26,Clothing,7966,Platinum,ATM,India,0,1,1,5.8,6,Mobile,0
48457,2024-05-30 22:09:54,80.4,Groceries,5868,Credit,Online,Australia,0,1,1,9.25,22,Mobile,0
40966,2024-01-19 18:42:29,362.98,Groceries,3105,Debit,ATM,Canada,0,0,0,1.71,18,Mobile,0
68985,2025-07-27 13:34:16,210.82,Utilities,5247,Debit,Online,India,0,1,0,0.58,13,Mobile,0
77584,2024-08-24 06:18:48,113.24,Utilities,5975,Credit,Online,Australia,0,0,0,3.77,6,Web,0
67065,2024-08-25 06:46:01,121.38,Entertainment,8967,Platinum,ATM,Germany,0,0,0,1.95,6,Mobile,0
55714,2025-09-11 23:20:36,258.38,Fuel,3512,Credit,Online,USA,0,1,0,4.05,23,Mobile,0
14675,2025-01-17 23:46:55,100.69,Food,3722,Gold,POS,Germany,0,0,0,6.47,23,Web,0
74545,2025-08-22 00:27:06,34.29,Entertainment,6378,Debit,ATM,Germany,0,0,0,2.91,0,Terminal,0
71603,2025-01-17 00:18:24,157.87,Health,5111,Credit,ATM,India,0,0,1,11.74,0,Mobile,0
97451,2025-07-06 21:05:25,145.39,Electronics,2069,Platinum,Online,Singapore,0,0,0,6.53,21,Web,0
81847,2025-09-26 05:08:48,96.51,Utilities,2363,Platinum,POS,France,0,0,0,0.18,5,Terminal,0
15949,2024-09-01 12:05:44,261.29,Electronics,2099,Gold,POS,USA,0,1,0,11.93,12,Mobile,0
92494,2024-10-09 06:09:44,75.49,Groceries,2509,Gold,ATM,USA,1,0,0,0.01,6,Mobile,0
43317,2025-04-15 08:27:07,106.79,Electronics,1966,Credit,ATM,India,0,1,0,0.65,8,Terminal,0
55136,2025-03-21 21:44:34,286.26,Groceries,2669,Gold,Online,UK,0,0,0,1.17,21,Terminal,0
23321,2025-09-15 07:11:38,90.5,Fuel,3569,Platinum,POS,Singapore,0,0,0,0.07,7,Terminal,0
58964,2025-03-21 19:26:33,430.71,Online Services,2712,Platinum,ATM,Germany,0,0,0,6.67,19,Web,0
31038,2024-05-26 21:29:27,118.52,Food,4878,Debit,POS,India,0,0,0,6.16,21,Web,0
80522,2024-02-18 19:01:35,85.96,Health,2326,Platinum,ATM,India,0,0,1,16.66,19,Mobile,0
44286,2025-01-03 13:40:19,15.57,Electronics,3886,Credit,ATM,Australia,0,0,0,1.32,13,Terminal,0
59166,2025-06-22 11:50:06,222.93,Health,9870,Platinum,Online,Australia,1,0,1,0.0,11,Web,0
19230,2025-03-25 17:41:53,132.99,Electronics,7107,Gold,ATM,Australia,0,0,0,3.32,17,Mobile,0
97627,2025-04-22 15:59:12,82.2,Clothing,9735,Platinum,POS,USA,0,1,0,3.59,15,Mobile,0
12875,2025-09-09 05:12:08,126.72,Food,8911,Gold,ATM,Germany,0,0,0,0.21,5,Web,0
33434,2024-01-22 01:12:58,43.21,Food,8528,Gold,Online,Germany,0,0,1,1.36,1,Web,0
93422,2024-05-21 12:45:46,101.03,Travel,4024,Gold,POS,UK,0,1,0,3.79,12,Web,0
27893,2025-05-05 16:02:04,99.58,Clothing,9811,Debit,POS,India,0,0,1,0.41,16,Web,0
58924,2025-06-14 10:49:32,217.22,Electronics,7304,Platinum,Online,India,0,0,0,4.59,10,Mobile,0
20321,2025-07-15 21:34:08,179.4,Health,1410,Credit,POS,UK,0,0,1,3.28,21,Web,0
91792,2024-07-15 05:32:44,171.73,Fuel,8757,Debit,POS,UK,0,0,0,14.86,5,Terminal,0
37425,2025-05-24 04:41:51,40.75,Electronics,9646,Platinum,ATM,India,0,0,1,8.11,4,Web,0
50990,2025-02-18 10:15:53,75.92,Entertainment,9379,Platinum,ATM,Australia,0,1,0,2.38,10,Terminal,0
41763,2025-09-23 12:31:50,16.37,Electronics,4084,Gold,Online,Australia,0,1,0,20.44,12,Terminal,0
33105,2024-09-27 12:44:05,103.14,Utilities,6873,Debit,Online,Singapore,1,0,1,0.42,12,Web,0
78581,2024-12-27 15:35:38,180.89,Electronics,1433,Debit,POS,UK,0,1,0,16.92,15,Mobile,0
12907,2024-08-19 17:55:37,105.39,Health,6592,Debit,POS,Singapore,0,0,0,12.95,17,Mobile,0
44049,2025-02-09 16:14:06,62.7,Electronics,7224,Platinum,ATM,Canada,0,0,0,1.61,16,Mobile,0
56633,2025-07-03 03:06:20,43.58,Entertainment,5966,Credit,POS,Canada,0,0,0,9.03,3,Terminal,0
11801,2025-08-03 06:57:06,190.31,Health,2465,Credit,Online,USA,0,1,0,0.59,6,Mobile,0
90798,2024-08-11 23:43:46,189.44,Fuel,7385,Gold,Online,USA,0,1,0,3.83,23,Web,0
95139,2024-05-02 04:46:27,518.85,Online Services,2835,Platinum,POS,USA,0,1,0,0.16,4,Terminal,0
22352,2025-07-31 22:00:32,114.47,Travel,1466,Gold,ATM,Australia,0,0,1,5.26,22,Mobile,0
55505,2024-12-07 17:04:03,93.62,Groceries,6665,Gold,POS,Canada,0,0,1,0.4,17,Mobile,0
90737,2025-06-30 10:44:57,289.19,Electronics,7661,Gold,Online,India,0,0,1,1.74,10,Web,0
90995,2024-08-06 18:59:40,150.18,Electronics,3408,Platinum,POS,Germany,0,0,0,8.06,18,Terminal,0
10803,2025-03-24 21:30:04,208.36,Health,1906,Debit,POS,Australia,0,0,0,0.75,21,Web,0
26225,2024-01-18 16:12:32,152.45,Clothing,9164,Debit,POS,India,0,0,0,12.49,16,Web,0
18513,2025-01-23 09:59:15,43.08,Clothing,2730,Gold,POS,USA,0,0,1,8.18,9,Mobile,0
25703,2025-05-04 10:44:40,73.41,Utilities,6016,Debit,POS,USA,1,1,1,0.43,10,Mobile,0
64324,2024-12-29 18:30:46,53.21,Online Services,3100,Gold,Online,USA,0,1,0,0.56,18,Terminal,0
81732,2025-01-06 13:27:57,98.21,Clothing,9598,Debit,ATM,UK,0,0,0,2.12,13,Terminal,0
42668,2024-07-02 13:27:37,140.26,Health,7059,Credit,POS,Australia,0,0,0,8.55,13,Mobile,0
16906,2025-08-02 22:19:46,102.1,Health,3293,Gold,ATM,India,1,0,0,7.36,22,Mobile,0
46594,2025-04-23 22:18:49,161.42,Food,7878,Debit,ATM,UK,0,0,1,5.82,22,Terminal,0
42607,2024-08-24 15:41:42,585.14,Utilities,1886,Credit,Online,Germany,1,0,0,6.76,15,Terminal,0
50774,2025-03-02 03:48:14,549.27,Fuel,5358,Platinum,Online,UK,1,0,0,5.59,3,Mobile,0
61335,2024-02-28 12:20:07,68.57,Online Services,8034,Gold,POS,Canada,0,1,1,5.1,12,Web,0
71930,2025-07-25 19:03:46,76.77,Food,6150,Credit,ATM,UK,0,1,0,10.94,19,Mobile,0
87502,2025-02-25 11:40:48,70.11,Travel,6762,Gold,Online,France,0,1,0,0.54,11,Mobile,0
10359,2025-05-05 17:15:10,205.27,Clothing,1808,Credit,Online,UK,0,0,0,5.26,17,Terminal,0
61294,2024-01-03 00:17:10,30.41,Utilities,1209,Gold,Online,India,0,0,0,4.36,0,Mobile,0
78211,2024-04-14 00:13:30,46.07,Travel,7342,Gold,ATM,Germany,1,0,0,17.52,0,Mobile,0
91522,2024-09-09 17:21:56,34.74,Clothing,2493,Debit,ATM,France,0,0,0,5.65,17,Web,0
24703,2025-01-02 05:53:09,60.31,Groceries,3673,Gold,Online,Singapore,0,0,0,5.23,5,Terminal,0
29237,2024-07-21 06:35:30,79.47,Fuel,5228,Platinum,POS,USA,0,0,1,7.33,6,Mobile,0
65050,2024-12-11 12:01:00,333.72,Clothing,7164,Credit,Online,Canada,0,0,0,2.15,12,Mobile,0
77506,2025-07-21 18:20:03,141.27,Groceries,5478,Platinum,Online,USA,0,0,0,1.47,18,Mobile,0
56945,2025-07-04 01:20:28,204.38,Utilities,5476,Credit,POS,India,0,0,0,3.67,1,Mobile,0
65391,2025-09-17 02:09:49,70.94,Food,6872,Credit,POS,Germany,0,1,0,25.6,2,Terminal,0
43809,2025-07-06 09:14:41,178.33,Food,9763,Debit,ATM,UK,0,0,0,13.14,9,Terminal,0
71248,2024-02-22 18:40:52,85.1,Fuel,2531,Credit,Online,Australia,1,0,0,1.76,18,Terminal,0
16718,2025-01-30 18:55:52,100.16,Food,6211,Platinum,POS,Germany,0,0,0,7.72,18,Mobile,0
83776,2025-05-18 08:10:00,215.79,Electronics,6260,Credit,ATM,UK,0,0,0,0.52,8,Mobile,0
33660,2024-07-03 12:15:29,120.79,Groceries,2850,Credit,Online,Canada,0,1,0,9.55,12,Terminal,0
47614,2025-05-27 12:18:31,124.48,Fuel,3661,Platinum,POS,UK,0,0,0,0.0,12,Web,0
60955,2024-04-07 03:10:56,84.07,Groceries,3581,Debit,Online,France,1,1,0,2.33,3,Mobile,0
56840,2025-01-13 00:21:45,71.12,Entertainment,3750,Debit,POS,Canada,0,0,0,3.65,0,Terminal,0
77996,2024-12-05 12:50:05,60.43,Health,4192,Credit,Online,India,0,0,0,0.69,12,Web,0
73623,2024-05-22 02:26:06,68.04,Electronics,1769,Debit,ATM,USA,1,0,0,3.5,2,Terminal,0
28890,2025-06-21 04:28:16,284.7,Fuel,2058,Debit,Online,Canada,1,0,0,1.46,4,Web,0
64663,2024-08-31 11:32:11,59.69,Travel,5166,Debit,Online,France,1,1,0,9.45,11,Terminal,0
30860,2025-04-24 18:18:46,213.82,Utilities,6647,Credit,Online,France,0,0,1,2.88,18,Web,0
47058,2024-04-12 20:44:20,147.98,Fuel,8805,Gold,POS,UK,0,1,0,2.76,20,Web,0
28274,2025-01-10 20:46:12,298.87,Health,9803,Platinum,Online,Singapore,0,0,1,9.76,20,Terminal,0
38243,2025-03-13 21:57:27,359.64,Utilities,9878,Platinum,Online,Germany,0,0,0,0.2,21,Terminal,0
30715,2025-01-02 17:46:33,41.06,Fuel,7785,Debit,ATM,USA,1,0,0,4.21,17,Web,0
19759,2024-03-31 03:18:20,188.45,Utilities,2679,Gold,ATM,UK,0,1,1,2.21,3,Terminal,0
86796,2024-08-14 02:45:53,129.59,Electronics,5751,Platinum,Online,France,0,1,0,4.75,2,Mobile,0
63151,2024-05-26 17:24:09,231.18,Electronics,7638,Credit,Online,Canada,0,0,1,2.88,17,Mobile,0
98524,2025-02-03 15:37:21,68.16,Health,2979,Credit,ATM,USA,0,1,0,3.56,15,Web,0
39439,2025-01-02 03:35:45,92.8,Food,2422,Credit,POS,India,0,0,0,0.21,3,Terminal,0
15460,2025-03-16 09:23:26,311.67,Groceries,9441,Gold,POS,USA,0,1,0,8.43,9,Mobile,0
65735,2024-11-04 04:20:35,51.45,Health,3809,Debit,ATM,Australia,0,0,0,2.66,4,Terminal,0
70021,2024-10-18 13:29:32,5.25,Food,6792,Gold,POS,India,0,1,0,3.68,13,Web,0
89206,2024-03-13 02:52:09,214.4,Online Services,1446,Credit,POS,UK,0,1,1,2.52,2,Terminal,0
51446,2025-07-20 09:46:05,91.59,Entertainment,5848,Credit,Online,Canada,0,1,0,16.43,9,Mobile,0
73274,2024-03-05 06:37:09,172.73,Entertainment,5113,Debit,POS,UK,0,1,1,3.04,6,Terminal,0
77745,2024-10-24 15:38:31,43.25,Food,1858,Platinum,POS,Canada,1,0,0,0.91,15,Web,0
67600,2025-01-09 20:15:23,60.08,Travel,9167,Credit,ATM,France,1,0,0,0.08,20,Web,0
53314,2024-04-19 14:37:49,153.22,Fuel,9755,Credit,Online,Germany,0,0,0,3.18,14,Web,0
28610,2024-12-22 09:38:10,152.33,Fuel,3165,Credit,POS,Canada,0,1,0,9.01,9,Web,0
96079,2024-03-11 00:49:19,8.96,Entertainment,1611,Gold,POS,USA,0,0,1,13.87,0,Web,0
62023,2025-08-10 02:16:18,84.61,Entertainment,1732,Platinum,ATM,Australia,0,0,0,12.51,2,Mobile,0
18672,2024-09-15 10:18:43,66.0,Groceries,3355,Platinum,ATM,France,0,0,0,10.88,10,Terminal,0
65776,2024-12-26 22:13:40,111.4,Health,2128,Credit,Online,France,0,0,0,0.58,22,Mobile,0
14816,2025-06-18 07:17:52,37.17,Food,8373,Platinum,Online,USA,0,1,0,4.41,7,Mobile,0
15891,2024-10-28 05:33:20,58.94,Food,7486,Credit,Online,India,1,1,0,2.53,5,Web,0
50501,2024-08-21 15:26:06,75.81,Fuel,5623,Credit,POS,Singapore,1,0,0,0.79,15,Mobile,0
96888,2025-01-01 11:45:24,159.81,Online Services,4009,Debit,POS,Canada,0,1,0,6.41,11,Mobile,1
84833,2025-06-18 00:12:45,152.79,Fuel,3762,Gold,ATM,Canada,0,1,0,1.1,0,Web,0
25815,2025-05-27 21:32:24,53.69,Fuel,5236,Debit,POS,UK,0,1,1,2.37,21,Terminal,0
77681,2024-07-20 19:14:23,69.47,Food,3936,Gold,POS,Australia,0,1,1,20.88,19,Web,0
33320,2025-08-17 17:41:44,144.95,Health,4906,Credit,Online,USA,0,0,0,21.82,17,Web,0
35801,2024-06-03 06:39:56,174.5,Online Services,8003,Credit,Online,India,1,0,0,8.06,6,Mobile,0
68202,2025-09-09 07:33:58,133.51,Groceries,7875,Gold,POS,Germany,0,1,0,1.25,7,Terminal,0
82760,2024-05-30 21:22:31,110.98,Electronics,2214,Credit,POS,India,0,0,0,6.68,21,Mobile,0
74197,2024-10-25 08:40:14,244.54,Electronics,2804,Platinum,Online,India,0,1,0,2.56,8,Web,0
95590,2024-06-07 10:24:24,33.34,Health,5171,Platinum,ATM,Germany,0,0,0,11.26,10,Web,0
20216,2025-09-29 20:07:25,430.43,Travel,8284,Platinum,ATM,Australia,0,0,1,0.36,20,Terminal,0
50442,2024-05-23 01:29:09,52.35,Online Services,8113,Debit,ATM,Canada,0,0,0,1.02,1,Mobile,0
39985,2024-01-27 00:57:41,35.62,Food,1481,Credit,Online,India,0,1,1,2.98,0,Web,0
60915,2024-12-06 00:54:07,60.5,Entertainment,2412,Gold,POS,Germany,0,1,0,5.91,0,Mobile,0
16066,2025-08-22 05:46:18,131.9,Online Services,9988,Debit,Online,Canada,0,0,0,1.89,5,Web,1
27722,2024-10-26 20:56:58,6.75,Clothing,1908,Gold,POS,UK,0,0,0,2.5,20,Terminal,0
53980,2024-06-14 05:01:05,98.84,Clothing,2126,Platinum,POS,Australia,0,0,0,3.62,5,Web,0
71877,2025-08-13 09:42:09,144.49,Online Services,6604,Gold,POS,Canada,0,0,0,4.5,9,Mobile,0
88396,2025-06-13 04:47:31,380.21,Entertainment,4914,Credit,Online,India,0,0,0,3.34,4,Terminal,0
71120,2024-03-17 19:49:56,391.92,Travel,6712,Debit,POS,Singapore,1,0,0,17.01,19,Mobile,0
20677,2025-09-25 10:46:12,97.36,Fuel,8527,Gold,POS,USA,0,0,0,3.95,10,Terminal,0
16694,2024-12-31 00:04:51,126.05,Online Services,2640,Gold,ATM,India,0,1,1,2.89,0,Mobile,0
90173,2024-09-29 11:39:21,172.67,Entertainment,9063,Gold,Online,Germany,0,0,1,5.93,11,Terminal,0
98785,2024-10-29 06:34:52,73.74,Fuel,5911,Gold,Online,France,0,0,0,15.42,6,Terminal,0
73360,2024-09-24 13:11:01,104.64,Groceries,5358,Debit,Online,Canada,0,1,0,4.74,13,Web,0
89626,2024-07-09 00:34:41,164.44,Fuel,1345,Debit,POS,Australia,0,1,0,0.03,0,Terminal,0
15680,2024-04-24 10:02:07,333.59,Travel,2424,Debit,Online,Singapore,0,0,0,1.9,10,Mobile,0
40190,2025-08-20 15:49:28,133.96,Health,2082,Debit,ATM,UK,0,0,0,1.06,15,Terminal,0
92532,2025-08-29 07:10:49,15.62,Groceries,5634,Gold,Online,Australia,1,1,1,4.43,7,Mobile,0
23771,2024-03-16 11:54:18,82.32,Online Services,9689,Gold,ATM,USA,0,0,0,3.54,11,Web,0
29848,2024-11-11 12:30:35,44.5,Clothing,8497,Platinum,ATM,Canada,0,1,1,0.15,12,Terminal,0
17078,2024-11-24 04:38:59,119.49,Groceries,2482,Debit,ATM,UK,0,0,0,3.99,4,Mobile,0
22092,2024-07-05 06:34:46,92.48,Groceries,3173,Gold,ATM,USA,0,1,0,12.72,6,Web,0
13605,2025-02-01 05:42:23,73.53,Entertainment,1164,Credit,POS,Singapore,0,0,0,3.78,5,Web,0
86274,2025-04-27 03:38:23,416.62,Entertainment,7205,Platinum,Online,India,0,0,0,13.17,3,Web,0
39397,2025-04-10 10:28:00,67.53,Electronics,4003,Credit,POS,USA,0,0,0,1.56,10,Terminal,0
41108,2024-04-25 07:24:29,307.56,Food,9606,Credit,ATM,India,0,0,1,0.35,7,Terminal,0
85929,2024-11-05 09:58:45,94.83,Online Services,6728,Credit,ATM,India,0,0,0,4.59,9,Mobile,0
63476,2024-01-04 12:56:20,229.32,Food,8984,Platinum,Online,France,0,1,0,3.06,12,Terminal,0
38197,2024-04-15 14:11:11,314.67,Food,6337,Platinum,ATM,Canada,1,1,0,6.0,14,Terminal,0
59323,2025-06-18 12:17:59,265.47,Travel,6254,Debit,Online,Australia,1,0,0,2.66,12,Mobile,0
45260,2025-03-15 11:59:15,43.88,Utilities,4557,Gold,POS,Singapore,0,0,0,10.42,11,Mobile,0
44644,2025-01-11 08:41:25,70.8,Entertainment,9031,Credit,Online,Canada,0,0,0,2.24,8,Mobile,0
89146,2025-09-11 10:08:41,208.45,Travel,5069,Gold,ATM,Canada,1,0,0,11.63,10,Mobile,0
67307,2025-05-14 13:58:22,163.62,Online Services,7639,Gold,Online,France,1,0,1,7.9,13,Web,0
43672,2024-04-18 13:44:01,73.66,Groceries,8270,Gold,ATM,USA,0,0,0,1.31,13,Mobile,0
93281,2024-03-12 14:06:25,70.21,Electronics,5393,Debit,Online,UK,1,1,0,3.78,14,Terminal,0
27614,2024-09-04 18:30:55,304.58,Food,4839,Debit,ATM,Germany,0,0,0,6.32,18,Mobile,0
44311,2024-02-09 23:34:33,80.51,Groceries,3576,Gold,POS,India,0,0,0,4.71,23,Web,0
53879,2025-05-03 15:07:30,55.71,Electronics,2526,Platinum,ATM,Singapore,1,0,0,0.3,15,Terminal,0
30045,2024-10-14 06:44:25,97.01,Food,5412,Platinum,ATM,Germany,1,0,0,10.66,6,Web,0
83970,2024-06-08 12:06:52,149.68,Travel,8503,Debit,Online,Germany,0,0,1,4.01,12,Terminal,0
76694,2024-12-24 09:39:40,72.71,Entertainment,4126,Gold,Online,Singapore,0,1,0,2.09,9,Web,0
99503,2025-01-13 00:20:50,64.52,Clothing,6612,Debit,ATM,Singapore,0,0,0,20.67,0,Mobile,0
91902,2024-05-28 07:32:43,124.38,Fuel,5235,Credit,ATM,Canada,1,0,0,17.54,7,Terminal,0
68155,2024-10-03 09:50:09,501.82,Food,9317,Credit,Online,Germany,0,0,1,4.29,9,Mobile,0
53916,2024-12-29 03:25:42,185.76,Groceries,6964,Credit,ATM,Germany,0,1,0,4.87,3,Web,0
97159,2025-07-31 08:46:38,338.54,Entertainment,7606,Debit,Online,France,0,1,0,7.05,8,Terminal,0
30624,2024-07-15 10:30:58,516.26,Electronics,3742,Debit,POS,USA,0,1,0,2.09,10,Terminal,0
67224,2024-11-14 23:06:14,51.42,Online Services,2404,Gold,ATM,Australia,0,0,1,1.38,23,Web,0
96674,2024-07-15 19:04:42,87.79,Electronics,8244,Platinum,ATM,UK,0,0,1,5.64,19,Terminal,0
89485,2024-09-02 13:55:19,280.21,Food,5690,Credit,Online,Germany,0,0,0,13.01,13,Mobile,0
71380,2024-11-12 05:19:34,200.7,Online Services,7116,Credit,ATM,USA,1,0,0,1.61,5,Mobile,0
88806,2025-01-16 01:51:22,119.83,Online Services,4306,Credit,POS,Australia,0,0,0,0.08,1,Terminal,0
34934,2025-02-24 02:13:47,101.26,Electronics,3139,Gold,POS,Australia,1,0,0,0.83,2,Web,0
88281,2024-04-11 12:37:13,389.14,Health,6114,Gold,ATM,USA,0,0,0,0.18,12,Terminal,0
64345,2025-07-23 14:22:59,76.6,Groceries,7440,Credit,ATM,India,0,0,0,3.09,14,Web,0
80907,2024-06-22 16:46:50,66.24,Online Services,5064,Debit,POS,India,0,1,0,9.4,16,Mobile,0
73687,2024-08-26 15:14:05,115.26,Health,9084,Debit,Online,Canada,0,0,0,0.31,15,Terminal,0
79658,2025-04-29 02:09:19,212.15,Fuel,1968,Credit,ATM,UK,0,0,0,6.4,2,Terminal,0
97608,2024-08-05 13:31:24,56.24,Entertainment,7115,Gold,Online,Canada,0,1,0,8.82,13,Web,0
65382,2024-06-16 07:10:58,321.55,Electronics,3324,Gold,Online,UK,0,0,0,2.62,7,Web,0
50326,2024-02-02 00:20:04,22.11,Entertainment,9753,Platinum,Online,UK,0,0,0,0.24,0,Web,0
95234,2024-06-03 19:10:30,97.24,Fuel,6604,Debit,ATM,UK,0,0,1,5.2,19,Web,0
55739,2024-05-05 22:29:26,253.5,Food,9588,Platinum,ATM,Canada,0,0,0,0.74,22,Terminal,0
66137,2024-09-20 10:24:34,211.25,Fuel,7178,Credit,POS,Australia,0,1,0,3.26,10,Terminal,0
24428,2024-05-22 17:57:28,188.96,Fuel,7937,Credit,ATM,Germany,0,0,0,7.75,17,Terminal,0
47648,2025-06-15 00:14:03,152.23,Travel,5629,Debit,Online,Canada,1,0,0,2.03,0,Terminal,0
33793,2024-09-25 08:38:15,24.03,Health,4699,Platinum,ATM,UK,0,0,0,8.73,8,Mobile,0
37647,2024-09-05 22:47:22,40.01,Travel,7268,Debit,Online,France,0,0,0,5.1,22,Mobile,0
56657,2025-08-15 17:37:38,30.02,Entertainment,2651,Debit,POS,Germany,0,0,1,4.89,17,Terminal,0
36306,2024-12-15 07:46:50,19.6,Entertainment,3782,Platinum,ATM,India,1,0,0,4.17,7,Mobile,0
99627,2025-09-01 17:45:43,143.01,Fuel,8691,Platinum,POS,India,0,1,0,2.01,17,Mobile,0
